video,frame,label,split
AD169.avi,6243,0,train
AD169.avi,6244,0,train
AD169.avi,6245,0,train
AD169.avi,6246,0,train
AD169.avi,6247,0,train
AD169.avi,6248,0,train
AD169.avi,6249,0,train
AD169.avi,6250,0,train
AD169.avi,6251,0,train
AD169.avi,6252,0,train
AD169.avi,6253,0,train
AD169.avi,6254,0,train
AD169.avi,6255,0,train
AD169.avi,6256,0,train
AD169.avi,6257,0,train
AD169.avi,6258,0,train
AD169.avi,6259,0,train
AD169.avi,6260,0,train
AD169.avi,6261,0,train
AD169.avi,6262,0,train
AD169.avi,6263,0,train
AD169.avi,6264,0,train
AD169.avi,6265,0,train
AD169.avi,6266,0,train
AD169.avi,6267,0,train
AD169.avi,6268,0,train
AD169.avi,6269,0,train
AD169.avi,6270,0,train
AD169.avi,6271,0,train
AD169.avi,6272,0,train
AD169.avi,6273,0,train
AD169.avi,6274,0,train
AD169.avi,6275,0,train
AD169.avi,6276,0,train
AD169.avi,6277,0,train
AD169.avi,6278,0,train
AD169.avi,6279,0,train
AD169.avi,6280,0,train
AD169.avi,6281,0,train
AD169.avi,6282,0,train
AD169.avi,6283,0,train
AD169.avi,6284,0,train
AD169.avi,6285,0,train
AD169.avi,6286,0,train
AD169.avi,6287,0,train
AD169.avi,6288,0,train
AD169.avi,6289,0,train
AD169.avi,6290,0,train
AD169.avi,6291,0,train
AD169.avi,6292,0,train
AD169.avi,6293,0,train
AD169.avi,6294,0,train
AD169.avi,6295,0,train
AD169.avi,6296,0,train
AD169.avi,6297,0,train
AD169.avi,6298,0,train
AD169.avi,6299,0,train
AD169.avi,6300,0,train
AD169.avi,6301,0,train
AD169.avi,6302,0,train
AD169.avi,6303,0,train
AD169.avi,6304,0,train
AD169.avi,6305,0,train
AD169.avi,6306,0,train
AD169.avi,6307,0,train
AD169.avi,6308,0,train
AD169.avi,6309,0,train
AD169.avi,6310,0,train
AD169.avi,6311,0,train
AD169.avi,6312,0,train
AD169.avi,6313,0,train
AD169.avi,6314,0,train
AD169.avi,6315,0,train
AD169.avi,6316,0,train
AD169.avi,6317,0,train
AD169.avi,6318,0,train
AD169.avi,6319,0,train
AD169.avi,6320,0,train
AD169.avi,6321,0,train
AD169.avi,6322,0,train
AD169.avi,6323,0,train
AD169.avi,6324,0,train
AD169.avi,6325,0,train
AD169.avi,6326,0,train
AD169.avi,6327,0,train
AD169.avi,6328,0,train
AD169.avi,6329,0,train
AD169.avi,6330,0,train
AD169.avi,6331,0,train
AD169.avi,6332,0,train
AD169.avi,6333,0,train
AD169.avi,6334,0,train
AD169.avi,6335,0,train
AD169.avi,6336,0,train
AD169.avi,6337,0,train
AD169.avi,6338,0,train
AD169.avi,6339,0,train
AD169.avi,6340,0,train
AD169.avi,6341,0,train
AD169.avi,6342,0,train
AD169.avi,6343,0,train
AD169.avi,6344,0,train
AD169.avi,6345,0,train
AD169.avi,6346,0,train
AD169.avi,6347,0,train
AD169.avi,6348,0,train
AD169.avi,6349,0,train
AD169.avi,6350,0,train
AD169.avi,6351,0,train
AD169.avi,6352,0,train
AD169.avi,6353,0,train
AD169.avi,6354,0,train
AD169.avi,6355,0,train
AD169.avi,6356,0,train
AD169.avi,6357,0,train
AD169.avi,6358,0,train
AD169.avi,6359,0,train
AD169.avi,6360,0,train
AD169.avi,6361,0,train
AD169.avi,6362,0,train
AD169.avi,6363,0,train
AD169.avi,6364,0,train
AD169.avi,6365,0,train
AD169.avi,6366,0,train
AD169.avi,6367,0,train
AD169.avi,6368,0,train
AD169.avi,6369,0,train
AD169.avi,6370,0,train
AD169.avi,6371,0,train
AD169.avi,6372,0,train
AD169.avi,6373,0,train
AD169.avi,6374,0,train
AD169.avi,6375,0,train
AD169.avi,6376,0,train
AD169.avi,6377,0,train
AD169.avi,6378,0,train
AD169.avi,6379,0,train
AD169.avi,6380,0,train
AD169.avi,6381,0,train
AD169.avi,6382,0,train
AD169.avi,6383,0,train
AD169.avi,6384,0,train
AD169.avi,6385,0,train
AD169.avi,6386,0,train
AD169.avi,6387,0,train
AD169.avi,6388,0,train
AD169.avi,6389,0,train
AD169.avi,6390,0,train
AD169.avi,6391,0,train
AD169.avi,6392,0,train
AD169.avi,6393,0,train
AD169.avi,6394,0,train
AD169.avi,6395,0,train
AD169.avi,6396,0,train
AD169.avi,6397,0,train
AD169.avi,6398,0,train
AD169.avi,6399,0,train
AD169.avi,6400,0,train
AD169.avi,6401,0,train
AD169.avi,6402,0,train
AD169.avi,6403,0,train
AD169.avi,6404,0,train
AD169.avi,6405,0,train
AD169.avi,6406,0,train
AD169.avi,6407,0,train
AD169.avi,6408,0,train
AD169.avi,6409,0,train
AD169.avi,6410,0,train
AD169.avi,6411,0,train
AD169.avi,6412,0,train
AD169.avi,6413,0,train
AD169.avi,6414,0,train
AD169.avi,6415,0,train
AD169.avi,6416,0,train
AD169.avi,6417,0,train
AD169.avi,6418,0,train
AD169.avi,6419,0,train
AD169.avi,6420,0,train
AD169.avi,6421,0,train
AD169.avi,6422,0,train
AD169.avi,6423,0,train
AD169.avi,6424,0,train
AD169.avi,6425,0,train
AD169.avi,6426,0,train
AD169.avi,6427,0,train
AD169.avi,6428,0,train
AD169.avi,6429,0,train
AD169.avi,6430,0,train
AD169.avi,6431,0,train
AD169.avi,6432,0,train
AD169.avi,6433,0,train
AD169.avi,6434,0,train
AD169.avi,6435,0,train
AD169.avi,6436,0,train
AD169.avi,6437,0,train
AD169.avi,6438,0,train
AD169.avi,6439,0,train
AD169.avi,6440,0,train
AD169.avi,6441,0,train
AD169.avi,6442,0,train
AD169.avi,6443,0,train
AD169.avi,6444,0,train
AD169.avi,6445,0,train
AD169.avi,6446,0,train
AD169.avi,6447,0,train
AD169.avi,6448,0,train
AD169.avi,6449,0,train
AD169.avi,6450,0,train
AD169.avi,6451,0,train
AD169.avi,6452,0,train
AD169.avi,6453,0,train
AD169.avi,6454,0,train
AD169.avi,6455,0,train
AD169.avi,6456,0,train
AD169.avi,6457,0,train
AD169.avi,6458,0,train
AD169.avi,6459,0,train
AD169.avi,6460,0,train
AD169.avi,6461,0,train
AD169.avi,6462,0,train
AD169.avi,6463,0,train
AD169.avi,6464,0,train
AD169.avi,6465,0,train
AD169.avi,6466,0,train
AD169.avi,6467,0,train
AD169.avi,6468,0,train
AD169.avi,6469,0,train
AD169.avi,6470,0,train
AD169.avi,6471,0,train
AD169.avi,6472,0,train
AD169.avi,6473,0,train
AD169.avi,6474,0,train
AD169.avi,6475,0,train
AD169.avi,6476,0,train
AD169.avi,6477,0,train
AD169.avi,6478,0,train
AD169.avi,6479,0,train
AD169.avi,6480,0,train
AD169.avi,6481,0,train
AD169.avi,6482,0,train
AD169.avi,6483,0,train
AD169.avi,6484,0,train
AD169.avi,6485,0,train
AD169.avi,6486,0,train
AD169.avi,6487,0,train
AD169.avi,6488,0,train
AD169.avi,6489,0,train
AD169.avi,6490,0,train
AD169.avi,6491,0,train
AD169.avi,6492,0,train
AD169.avi,6493,0,train
AD169.avi,6494,0,train
AD169.avi,6495,0,train
AD169.avi,6496,0,train
AD169.avi,6497,0,train
AD169.avi,6498,0,train
AD169.avi,6499,0,train
AD169.avi,6500,0,train
AD169.avi,6501,0,train
AD169.avi,6502,0,train
AD169.avi,6503,0,train
AD169.avi,6504,0,train
AD169.avi,6505,0,train
AD169.avi,6506,0,train
AD169.avi,6507,0,train
AD169.avi,6508,0,train
AD169.avi,6509,0,train
AD169.avi,6510,0,train
AD169.avi,6511,0,train
AD169.avi,6512,0,train
AD169.avi,6513,0,train
AD169.avi,6514,0,train
AD169.avi,6515,0,train
AD169.avi,6516,0,train
AD169.avi,6517,0,train
AD169.avi,6518,1,train
AD169.avi,6519,0,train
AD169.avi,6520,0,train
AD169.avi,6521,0,train
AD169.avi,6522,0,train
AD169.avi,6523,0,train
AD169.avi,6524,0,train
AD169.avi,6525,0,train
AD169.avi,6526,0,train
AD169.avi,6527,0,train
AD169.avi,6528,0,train
AD169.avi,6529,0,train
AD169.avi,6530,0,train
AD169.avi,6531,0,train
AD169.avi,6532,0,train
AD169.avi,6533,0,train
AD169.avi,6534,0,train
AD169.avi,6535,0,train
AD169.avi,6536,0,train
AD169.avi,6537,0,train
AD169.avi,6538,0,train
AD169.avi,6539,0,train
AD169.avi,6540,0,train
AD169.avi,6541,0,train
AD169.avi,6542,0,train
AD169.avi,6543,0,train
AD169.avi,6544,0,train
AD169.avi,6545,0,train
AD169.avi,6546,0,train
AD169.avi,6547,0,train
AD169.avi,6548,0,train
AD169.avi,6549,0,train
AD169.avi,6550,0,train
AD169.avi,6551,0,train
AD169.avi,6552,0,train
AD169.avi,6553,0,train
AD169.avi,6554,0,train
AD169.avi,6555,0,train
AD169.avi,6556,0,train
AD169.avi,6557,0,train
AD169.avi,6558,0,train
AD169.avi,6559,0,train
AD169.avi,6560,0,train
AD169.avi,6561,0,train
AD169.avi,6562,0,train
AD169.avi,6563,0,train
AD169.avi,6564,0,train
AD169.avi,6565,0,train
AD169.avi,6566,0,train
AD169.avi,6567,0,train
AD169.avi,6568,0,train
AD169.avi,6569,0,train
AD169.avi,6570,0,train
AD169.avi,6571,0,train
AD169.avi,6572,0,train
AD169.avi,6573,0,train
AD169.avi,6574,0,train
AD169.avi,6575,0,train
AD169.avi,6576,0,train
AD169.avi,6577,0,train
AD169.avi,6578,0,train
AD169.avi,6579,0,train
AD169.avi,6580,0,train
AD169.avi,6581,0,train
AD169.avi,6582,0,train
AD169.avi,6583,0,train
AD169.avi,6584,0,train
AD169.avi,6585,0,train
AD169.avi,6586,0,train
AD169.avi,6587,0,train
AD169.avi,6588,0,train
AD169.avi,6589,0,train
AD169.avi,6590,0,train
AD169.avi,6591,0,train
AD169.avi,6592,0,train
AD169.avi,6593,0,train
AD169.avi,6594,0,train
AD169.avi,6595,0,train
AD169.avi,6596,0,train
AD169.avi,6597,0,train
AD169.avi,6598,0,train
AD169.avi,6599,0,train
AD169.avi,6600,0,train
AD169.avi,6601,0,train
AD169.avi,6602,0,train
AD169.avi,6603,0,train
AD169.avi,6604,0,train
AD169.avi,6605,0,train
AD169.avi,6606,0,train
AD169.avi,6607,0,train
AD169.avi,6608,0,train
AD169.avi,6609,0,train
AD169.avi,6610,0,train
AD169.avi,6611,0,train
AD169.avi,6612,0,train
AD169.avi,6613,0,train
AD169.avi,6614,0,train
AD169.avi,6615,0,train
AD169.avi,6616,0,train
AD169.avi,6617,0,train
AD169.avi,6618,0,train
AD169.avi,6619,0,train
AD169.avi,6620,0,train
AD169.avi,6621,0,train
AD169.avi,6622,0,train
AD169.avi,6623,0,train
AD169.avi,6624,0,train
AD169.avi,6625,0,train
AD169.avi,6626,0,train
AD169.avi,6627,0,train
AD169.avi,6628,0,train
AD169.avi,6629,0,train
AD169.avi,6630,0,train
AD169.avi,6631,0,train
AD169.avi,6632,0,train
AD169.avi,6633,0,train
AD169.avi,6634,0,train
AD169.avi,6635,0,train
AD169.avi,6636,0,train
AD169.avi,6637,0,train
AD169.avi,6638,0,train
AD169.avi,6639,0,train
AD169.avi,6640,0,train
AD169.avi,6641,0,train
AD169.avi,6642,0,train
AD169.avi,6643,0,train
AD169.avi,6644,0,train
AD169.avi,6645,0,train
AD169.avi,6646,0,train
AD169.avi,6647,0,train
AD169.avi,6648,0,train
AD169.avi,6649,0,train
AD169.avi,6650,0,train
AD169.avi,6651,0,train
AD169.avi,6652,0,train
AD169.avi,6653,0,train
AD169.avi,6654,0,train
AD169.avi,6655,0,train
AD169.avi,6656,0,train
AD169.avi,6657,0,train
AD169.avi,6658,0,train
AD169.avi,6659,0,train
AD169.avi,6660,0,train
AD169.avi,6661,0,train
AD169.avi,6662,0,train
AD169.avi,6663,0,train
AD169.avi,6664,0,train
AD169.avi,6665,0,train
AD169.avi,6666,0,train
AD169.avi,6667,0,train
AD169.avi,6668,0,train
AD169.avi,6669,0,train
AD169.avi,6670,0,train
AD169.avi,6671,0,train
AD169.avi,6672,0,train
AD169.avi,6673,0,train
AD169.avi,6674,0,train
AD169.avi,6675,0,train
AD169.avi,6676,0,train
AD169.avi,6677,0,train
AD169.avi,6678,0,train
AD169.avi,6679,0,train
AD169.avi,6680,0,train
AD169.avi,6681,0,train
AD169.avi,6682,0,train
AD169.avi,6683,0,train
AD169.avi,6684,0,train
AD169.avi,6685,0,train
AD169.avi,6686,0,train
AD169.avi,6687,0,train
AD169.avi,6688,0,train
AD169.avi,6689,0,train
AD169.avi,6690,0,train
AD169.avi,6691,0,train
AD169.avi,6692,0,train
AD169.avi,6693,0,train
AD169.avi,6694,0,train
AD169.avi,6695,0,train
AD169.avi,6696,0,train
AD169.avi,6697,0,train
AD169.avi,6698,0,train
AD169.avi,6699,0,train
AD169.avi,6700,0,train
AD169.avi,6701,0,train
AD169.avi,6702,0,train
AD169.avi,6703,0,train
AD169.avi,6704,0,train
AD169.avi,6705,0,train
AD169.avi,6706,0,train
AD169.avi,6707,0,train
AD169.avi,6708,0,train
AD169.avi,6709,0,train
AD169.avi,6710,0,train
AD169.avi,6711,0,train
AD169.avi,6712,0,train
AD169.avi,6713,0,train
AD169.avi,6714,0,train
AD169.avi,6715,0,train
AD169.avi,6716,0,train
AD169.avi,6717,0,train
AD169.avi,6718,0,train
AD169.avi,6719,0,train
AD169.avi,6720,0,train
AD169.avi,6721,0,train
AD169.avi,6722,0,train
AD169.avi,6723,0,train
AD169.avi,6724,0,train
AD169.avi,6725,0,train
AD169.avi,6726,0,train
AD169.avi,6727,0,train
AD169.avi,6728,0,train
AD169.avi,6729,0,train
AD169.avi,6730,0,train
AD169.avi,6731,0,train
AD169.avi,6732,0,train
AD169.avi,6733,0,train
AD169.avi,6734,0,train
AD169.avi,6735,0,train
AD169.avi,6736,0,train
AD169.avi,6737,0,train
AD169.avi,6738,0,train
AD169.avi,6739,0,train
AD169.avi,6740,0,train
AD169.avi,6741,0,train
AD169.avi,6742,0,train
AD169.avi,6743,0,train
AD169.avi,6744,0,train
AD169.avi,6745,0,train
AD169.avi,6746,0,train
AD169.avi,6747,0,train
AD169.avi,6748,0,train
AD169.avi,6749,0,train
AD169.avi,6750,0,train
AD169.avi,6751,0,train
AD169.avi,6752,0,train
AD169.avi,6753,0,train
AD169.avi,6754,0,train
AD169.avi,6755,0,train
AD169.avi,6756,0,train
AD169.avi,6757,0,train
AD169.avi,6758,0,train
AD169.avi,6759,0,train
AD169.avi,6760,0,train
AD169.avi,6761,0,train
AD169.avi,6762,0,train
AD169.avi,6763,0,train
AD169.avi,6764,0,train
AD169.avi,6765,0,train
AD169.avi,6766,0,train
AD169.avi,6767,0,train
AD169.avi,6768,0,train
AD169.avi,6769,0,train
AD169.avi,6770,0,train
AD169.avi,6771,0,train
AD169.avi,6772,0,train
AD169.avi,6773,0,train
AD169.avi,6774,0,train
AD169.avi,6775,0,train
AD169.avi,6776,0,train
AD169.avi,6777,0,train
AD169.avi,6778,0,train
AD169.avi,6779,0,train
AD169.avi,6780,0,train
AD169.avi,6781,0,train
AD169.avi,6782,0,train
AD169.avi,6783,0,train
AD169.avi,6784,0,train
AD169.avi,6785,0,train
AD169.avi,6786,0,train
AD169.avi,6787,0,train
AD169.avi,6788,0,train
AD169.avi,6789,0,train
AD169.avi,6790,0,train
AD169.avi,6791,0,train
AD169.avi,6792,0,train
AD169.avi,6793,0,train
AD169.avi,6794,0,train
AD169.avi,6795,0,train
AD169.avi,6796,0,train
AD169.avi,6797,0,train
AD169.avi,6798,0,train
AD169.avi,6799,0,train
AD169.avi,6800,0,train
AD169.avi,6801,0,train
AD169.avi,6802,0,train
AD169.avi,6803,0,train
AD169.avi,6804,0,train
AD169.avi,6805,0,train
AD169.avi,6806,0,train
AD169.avi,6807,0,train
AD169.avi,6808,0,train
AD169.avi,6809,0,train
AD169.avi,6810,0,train
AD169.avi,6811,0,train
AD169.avi,6812,0,train
AD169.avi,6813,0,train
AD169.avi,6814,0,train
AD169.avi,6815,0,train
AD169.avi,6816,0,train
AD169.avi,6817,0,train
AD169.avi,6818,0,train
AD169.avi,6819,0,train
AD169.avi,6820,0,train
AD169.avi,6821,0,train
AD169.avi,6822,0,train
AD169.avi,6823,0,train
AD169.avi,6824,0,train
AD169.avi,6825,0,train
AD169.avi,6826,0,train
AD169.avi,6827,0,train
AD169.avi,6828,0,train
AD169.avi,6829,0,train
AD169.avi,6830,0,train
AD169.avi,6831,0,train
AD169.avi,6832,0,train
AD169.avi,6833,0,train
AD169.avi,6834,0,train
AD169.avi,6835,0,train
AD169.avi,6836,0,train
AD169.avi,6837,0,train
AD169.avi,6838,0,train
AD169.avi,6839,0,train
AD169.avi,6840,0,train
AD169.avi,6841,0,train
AD169.avi,6842,0,train
AD169.avi,6843,0,train
AD169.avi,6844,0,train
AD169.avi,6845,0,train
AD169.avi,6846,0,train
AD169.avi,6847,0,train
AD169.avi,6848,0,train
AD169.avi,6849,0,train
AD169.avi,6850,0,train
AD169.avi,6851,0,train
AD169.avi,6852,0,train
AD169.avi,6853,0,train
AD169.avi,6854,0,train
AD169.avi,6855,0,train
AD169.avi,6856,0,train
AD169.avi,6857,0,train
AD169.avi,6858,0,train
AD169.avi,6859,0,train
AD169.avi,6860,0,train
AD169.avi,6861,0,train
AD169.avi,6862,0,train
AD169.avi,6863,0,train
AD169.avi,6864,0,train
AD169.avi,6865,0,train
AD169.avi,6866,0,train
AD169.avi,6867,0,train
AD169.avi,6868,0,train
AD169.avi,6869,0,train
AD169.avi,6870,0,train
AD169.avi,6871,0,train
AD169.avi,6872,0,train
AD169.avi,6873,0,train
AD169.avi,6874,0,train
AD169.avi,6875,0,train
AD169.avi,6876,0,train
AD169.avi,6877,0,train
AD169.avi,6878,0,train
AD169.avi,6879,0,train
AD169.avi,6880,0,train
AD169.avi,6881,0,train
AD169.avi,6882,0,train
AD169.avi,6883,0,train
AD169.avi,6884,0,train
AD169.avi,6885,0,train
AD169.avi,6886,0,train
AD169.avi,6887,0,train
AD169.avi,6888,0,train
AD169.avi,6889,0,train
AD169.avi,6890,0,train
AD169.avi,6891,0,train
AD169.avi,6892,0,train
AD169.avi,6893,0,train
AD169.avi,6894,0,train
AD169.avi,6895,0,train
AD169.avi,6896,0,train
AD169.avi,6897,0,train
AD169.avi,6898,0,train
AD169.avi,6899,0,train
AD169.avi,6900,0,train
AD169.avi,6901,0,train
AD169.avi,6902,0,train
AD169.avi,6903,0,train
AD169.avi,6904,0,train
AD169.avi,6905,0,train
AD169.avi,6906,0,train
AD169.avi,6907,0,train
AD169.avi,6908,0,train
AD169.avi,6909,0,train
AD175.avi,0,0,train
AD175.avi,1,0,train
AD175.avi,2,0,train
AD175.avi,3,0,train
AD175.avi,4,0,train
AD175.avi,5,0,train
AD175.avi,6,0,train
AD175.avi,7,0,train
AD175.avi,8,0,train
AD175.avi,9,0,train
AD175.avi,10,0,train
AD175.avi,11,0,train
AD175.avi,12,0,train
AD175.avi,13,0,train
AD175.avi,14,0,train
AD175.avi,15,0,train
AD175.avi,16,0,train
AD175.avi,17,0,train
AD175.avi,18,0,train
AD175.avi,19,0,train
AD175.avi,20,0,train
AD175.avi,21,0,train
AD175.avi,22,0,train
AD175.avi,23,0,train
AD175.avi,24,0,train
AD175.avi,25,0,train
AD175.avi,26,0,train
AD175.avi,27,0,train
AD175.avi,28,0,train
AD175.avi,29,0,train
AD175.avi,30,0,train
AD175.avi,31,0,train
AD175.avi,32,0,train
AD175.avi,33,0,train
AD175.avi,34,0,train
AD175.avi,35,0,train
AD175.avi,36,0,train
AD175.avi,37,0,train
AD175.avi,38,0,train
AD175.avi,39,0,train
AD175.avi,40,0,train
AD175.avi,41,0,train
AD175.avi,42,0,train
AD175.avi,43,0,train
AD175.avi,44,0,train
AD175.avi,45,0,train
AD175.avi,46,0,train
AD175.avi,47,0,train
AD175.avi,48,0,train
AD175.avi,49,0,train
AD175.avi,50,0,train
AD175.avi,51,0,train
AD175.avi,52,0,train
AD175.avi,53,0,train
AD175.avi,54,0,train
AD175.avi,55,0,train
AD175.avi,56,0,train
AD175.avi,57,0,train
AD175.avi,58,0,train
AD175.avi,59,0,train
AD175.avi,60,0,train
AD175.avi,61,0,train
AD175.avi,62,0,train
AD175.avi,63,0,train
AD175.avi,64,0,train
AD175.avi,65,0,train
AD175.avi,66,0,train
AD175.avi,67,0,train
AD175.avi,68,0,train
AD175.avi,69,0,train
AD175.avi,70,0,train
AD175.avi,71,0,train
AD175.avi,72,0,train
AD175.avi,73,0,train
AD175.avi,74,0,train
AD175.avi,75,0,train
AD175.avi,76,0,train
AD175.avi,77,0,train
AD175.avi,78,0,train
AD175.avi,79,0,train
AD175.avi,80,0,train
AD175.avi,81,0,train
AD175.avi,82,0,train
AD175.avi,83,0,train
AD175.avi,84,0,train
AD175.avi,85,0,train
AD175.avi,86,0,train
AD175.avi,87,0,train
AD175.avi,88,0,train
AD175.avi,89,0,train
AD175.avi,90,0,train
AD175.avi,91,0,train
AD175.avi,92,0,train
AD175.avi,93,0,train
AD175.avi,94,0,train
AD175.avi,95,0,train
AD175.avi,96,0,train
AD175.avi,97,0,train
AD175.avi,98,0,train
AD175.avi,99,0,train
AD175.avi,100,0,train
AD175.avi,101,0,train
AD175.avi,102,0,train
AD175.avi,103,0,train
AD175.avi,104,0,train
AD175.avi,105,0,train
AD175.avi,106,0,train
AD175.avi,107,0,train
AD175.avi,108,0,train
AD175.avi,109,0,train
AD175.avi,110,0,train
AD175.avi,111,0,train
AD175.avi,112,0,train
AD175.avi,113,0,train
AD175.avi,114,0,train
AD175.avi,115,0,train
AD175.avi,116,0,train
AD175.avi,117,0,train
AD175.avi,118,0,train
AD175.avi,119,0,train
AD175.avi,120,0,train
AD175.avi,121,0,train
AD175.avi,122,0,train
AD175.avi,123,0,train
AD175.avi,124,0,train
AD175.avi,125,0,train
AD175.avi,126,0,train
AD175.avi,127,0,train
AD175.avi,128,0,train
AD175.avi,129,0,train
AD175.avi,130,0,train
AD175.avi,131,0,train
AD175.avi,132,0,train
AD175.avi,133,0,train
AD175.avi,134,0,train
AD175.avi,135,0,train
AD175.avi,136,0,train
AD175.avi,137,0,train
AD175.avi,138,0,train
AD175.avi,139,0,train
AD175.avi,140,0,train
AD175.avi,141,0,train
AD175.avi,142,0,train
AD175.avi,143,0,train
AD175.avi,144,0,train
AD175.avi,145,0,train
AD175.avi,146,0,train
AD175.avi,147,0,train
AD175.avi,148,0,train
AD175.avi,149,0,train
AD175.avi,150,0,train
AD175.avi,151,0,train
AD175.avi,152,0,train
AD175.avi,153,0,train
AD175.avi,154,0,train
AD175.avi,155,0,train
AD175.avi,156,0,train
AD175.avi,157,0,train
AD175.avi,158,0,train
AD175.avi,159,0,train
AD175.avi,160,0,train
AD175.avi,161,0,train
AD175.avi,162,0,train
AD175.avi,163,0,train
AD175.avi,164,0,train
AD175.avi,165,0,train
AD175.avi,166,0,train
AD175.avi,167,0,train
AD175.avi,168,0,train
AD175.avi,169,0,train
AD175.avi,170,0,train
AD175.avi,171,0,train
AD175.avi,172,0,train
AD175.avi,173,0,train
AD175.avi,174,0,train
AD175.avi,175,0,train
AD175.avi,176,0,train
AD175.avi,177,0,train
AD175.avi,178,0,train
AD175.avi,179,0,train
AD175.avi,180,0,train
AD175.avi,181,0,train
AD175.avi,182,0,train
AD175.avi,183,0,train
AD175.avi,184,0,train
AD175.avi,185,0,train
AD175.avi,186,0,train
AD175.avi,187,0,train
AD175.avi,188,0,train
AD175.avi,189,0,train
AD175.avi,190,0,train
AD175.avi,191,0,train
AD175.avi,192,0,train
AD175.avi,193,0,train
AD175.avi,194,0,train
AD175.avi,195,0,train
AD175.avi,196,0,train
AD175.avi,197,0,train
AD175.avi,198,0,train
AD175.avi,199,0,train
AD175.avi,200,0,train
AD175.avi,201,0,train
AD175.avi,202,0,train
AD175.avi,203,0,train
AD175.avi,204,0,train
AD175.avi,205,0,train
AD175.avi,206,0,train
AD175.avi,207,0,train
AD175.avi,208,0,train
AD175.avi,209,0,train
AD175.avi,210,0,train
AD175.avi,211,0,train
AD175.avi,212,0,train
AD175.avi,213,0,train
AD175.avi,214,0,train
AD175.avi,215,0,train
AD175.avi,216,0,train
AD175.avi,217,0,train
AD175.avi,218,0,train
AD175.avi,219,0,train
AD175.avi,220,0,train
AD175.avi,221,0,train
AD175.avi,222,0,train
AD175.avi,223,0,train
AD175.avi,224,0,train
AD175.avi,225,0,train
AD175.avi,226,0,train
AD175.avi,227,0,train
AD175.avi,228,0,train
AD175.avi,229,0,train
AD175.avi,230,0,train
AD175.avi,231,0,train
AD175.avi,232,0,train
AD175.avi,233,0,train
AD175.avi,234,0,train
AD175.avi,235,0,train
AD175.avi,236,0,train
AD175.avi,237,0,train
AD175.avi,238,0,train
AD175.avi,239,0,train
AD175.avi,240,0,train
AD175.avi,241,0,train
AD175.avi,242,0,train
AD175.avi,243,0,train
AD175.avi,244,0,train
AD175.avi,245,0,train
AD175.avi,246,0,train
AD175.avi,247,0,train
AD175.avi,248,0,train
AD175.avi,249,0,train
AD175.avi,250,0,train
AD175.avi,251,0,train
AD175.avi,252,0,train
AD175.avi,253,0,train
AD175.avi,254,0,train
AD175.avi,255,0,train
AD175.avi,256,0,train
AD175.avi,257,0,train
AD175.avi,258,0,train
AD175.avi,259,0,train
AD175.avi,260,0,train
AD175.avi,261,0,train
AD175.avi,262,0,train
AD175.avi,263,0,train
AD175.avi,264,0,train
AD175.avi,265,0,train
AD175.avi,266,0,train
AD175.avi,267,0,train
AD175.avi,268,0,train
AD175.avi,269,0,train
AD175.avi,270,0,train
AD175.avi,271,0,train
AD175.avi,272,0,train
AD175.avi,273,0,train
AD175.avi,274,0,train
AD175.avi,275,0,train
AD175.avi,276,0,train
AD175.avi,277,0,train
AD175.avi,278,0,train
AD175.avi,279,0,train
AD175.avi,280,0,train
AD175.avi,281,0,train
AD175.avi,282,1,train
AD175.avi,283,0,train
AD175.avi,284,0,train
AD175.avi,285,0,train
AD175.avi,286,0,train
AD175.avi,287,0,train
AD175.avi,288,0,train
AD175.avi,289,0,train
AD175.avi,290,0,train
AD175.avi,291,0,train
AD175.avi,292,0,train
AD175.avi,293,0,train
AD175.avi,294,0,train
AD175.avi,295,0,train
AD175.avi,296,0,train
AD175.avi,297,0,train
AD175.avi,298,0,train
AD175.avi,299,0,train
AD175.avi,300,0,train
AD175.avi,301,0,train
AD175.avi,302,0,train
AD175.avi,303,0,train
AD175.avi,304,0,train
AD175.avi,305,0,train
AD175.avi,306,0,train
AD175.avi,307,0,train
AD175.avi,308,0,train
AD175.avi,309,0,train
AD175.avi,310,0,train
AD175.avi,311,0,train
AD175.avi,312,0,train
AD175.avi,313,0,train
AD175.avi,314,0,train
AD175.avi,315,0,train
AD175.avi,316,0,train
AD175.avi,317,0,train
AD175.avi,318,0,train
AD175.avi,319,0,train
AD175.avi,320,0,train
AD175.avi,321,0,train
AD175.avi,322,0,train
AD175.avi,323,0,train
AD175.avi,324,0,train
AD175.avi,325,0,train
AD175.avi,326,0,train
AD175.avi,327,0,train
AD175.avi,328,0,train
AD175.avi,329,0,train
AD175.avi,330,0,train
AD175.avi,331,0,train
AD175.avi,332,0,train
AD175.avi,333,0,train
AD175.avi,334,0,train
AD175.avi,335,0,train
AD175.avi,336,0,train
AD175.avi,337,0,train
AD175.avi,338,0,train
AD175.avi,339,0,train
AD175.avi,340,0,train
AD175.avi,341,0,train
AD175.avi,342,0,train
AD175.avi,343,0,train
AD175.avi,344,0,train
AD175.avi,345,0,train
AD175.avi,346,0,train
AD175.avi,347,0,train
AD175.avi,348,0,train
AD175.avi,349,0,train
AD175.avi,350,0,train
AD175.avi,351,0,train
AD175.avi,352,0,train
AD175.avi,353,0,train
AD175.avi,354,0,train
AD175.avi,355,0,train
AD175.avi,356,0,train
